chrom	start	end	Control_B2_compartments	Brd2_dep_rep1_compartments	Brd2_dep_rep2_compartments
chr1	6000000	6100000	-0.501916580305213	-0.6246382362088821	-0.6362564329900753
chr1	6100000	6200000	-0.4368359429091142	-0.6642766197747193	-0.528643563220448
chr1	6200000	6300000	-0.2263385444108932	-0.5260583277611444	-0.127789854393988
chr1	6300000	6400000	-0.0572967196233581	0.2936801173255173	0.0804085301467546
chr1	6400000	6500000	-0.6159455127480579	-0.6979028396362073	-0.3890953228775481
chr1	6500000	6600000	-0.6634419784354785	0.0272867766615955	-0.3454315227174921
chr1	6600000	6700000	-0.7105906304525909	-0.9870248836332844	-0.7127724753023975
chr1	6700000	6800000	-0.7051301361212441	-1.023234109731942	-0.6003006356352951
chr1	6800000	6900000	-0.60496983044533	-0.0801032964000699	-0.432764377047079
chr1	6900000	7000000	-0.3938084345933613	-0.4543695586239611	-0.2665528472417223
chr1	7000000	7100000	-0.2223887163387778	-0.4180669611914225	-0.3643483484787821
chr1	7100000	7200000	0.0014041607961668	-0.0730755853537892	-0.0275336301206701
chr1	7200000	7300000	0.0383852539239597	-0.1950367999891266	0.2623932773015175
chr1	7300000	7400000	-0.396851987936478	-0.5894638199886665	-0.5749936474968241
chr1	7400000	7500000	-0.467731044519485	-0.3343754151359439	-0.335920850013049
chr1	7500000	7600000	-0.323622962428329	-0.1285913750368781	-0.1996171015708909
chr1	7600000	7700000	-0.3775166033383582	-0.4932310780810288	-0.4041748105231367
chr1	7700000	7800000	0.1075680507050836	-0.5286008921243096	-0.3816520347704324
chr1	7800000	7900000	-0.7032973279403713	-0.2037852163618623	-0.4808879673267998
chr1	7900000	8000000	-0.6270571436041504	-0.3763913091864931	-0.8213859849458707
chr1	8000000	8100000	-0.676145374879093	-0.5661720816490893	-0.4912296771742988
chr1	8100000	8200000	-0.346754225717824	-0.6974915860349814	-0.5332162065154185
chr1	8200000	8300000	-0.595695659472091	-0.3098891224006278	-0.2994695401464737
chr1	8300000	8400000	-0.7241601676360381	-0.5779797268666134	-0.5355037310898357
chr1	8400000	8500000	-0.8565963143438284	-0.8216684919608574	-0.6687715300446098
chr1	8500000	8600000	-0.3381859158510289	-0.5677638151536625	-0.3788025768663002
chr1	8600000	8700000	-0.4767755931564037	-0.5083377899054384	-0.5165230244983958
chr1	8700000	8800000	-0.4342917198556871	-0.5576982753213112	-0.6377134542276242
chr1	8800000	8900000	-0.8933134503296478	-0.688328717697127	-0.6814641499272595
chr1	8900000	9000000	-0.601755701144816	-0.7083965425207469	-0.227600377422725
chr1	9000000	9100000	-0.675688928700334	-0.4524151136073487	-0.3972235166373286
chr1	9100000	9200000	-0.7001366226233986	-0.6815004981110705	-0.6975857397156325
chr1	9200000	9300000	-0.2627404498021755	-0.9230666463349796	-0.6004015327186836
chr1	9300000	9400000	-0.4793954473081782	-0.6137145458904627	-0.5263430746735849
chr1	9400000	9500000	-0.672401507650809	-0.383049552217632	-0.6682195900126214
chr1	9500000	9600000	-0.319036185131646	-0.5629023211137945	-0.5292966939451536
chr1	9600000	9700000	-0.1344717596475653	-0.1686499092832487	0.0940399958329799
chr1	9700000	9800000	0.6363138288858197	0.1751838294052785	0.3679832363387751
chr1	9800000	9900000	0.6257570298547822	0.4202023640412249	0.6503764139283696
chr1	9900000	10000000	0.8509182691998074	0.4921334905926852	0.6928092927920881
chr1	10000000	10100000	0.9435466529968182	0.8386086190875889	0.8417510282361886
chr1	10100000	10200000	0.9813326610044286	1.123089213823167	0.5545940441186302
chr1	10200000	10300000	0.3675762476809907	0.2452079340385888	0.6226873541959445
chr1	10300000	10400000	0.1687131749317204	0.6514541133863384	0.0484804640373658
chr1	10400000	10500000	-0.6408400885150141	-0.5910315028400045	-0.352676629283539
chr1	10500000	10600000	-0.5147817353761247	-0.4032100985022264	-0.461331630503766
chr1	10600000	10700000	-0.199739427035415	-0.7230175896606233	-0.4449076483366799
chr1	10700000	10800000	-0.4158181862991805	-0.3684694195746293	0.0062902550167928
chr1	10800000	10900000	-0.2295646605875264	-0.5670287623834118	-0.2313683713309737
chr1	10900000	11000000	-0.2293807596201878	-0.1561332807980872	-0.1489784807717175
chr1	11000000	11100000	-0.1496361335792105	-0.0579850508566514	-0.1513642642917066
chr1	11100000	11200000	-0.3639790352941182	-0.2453655210658318	-0.4010811938631821
chr1	11200000	11300000	-0.1748075964450147	-0.162356980762483	-0.2276465697569795
chr1	11300000	11400000	-0.1294637821432954	-0.0615288522151492	0.1129944002684037
chr1	11400000	11500000	0.1876779563147811	-0.510269516257187	-0.1118125115324248
chr1	11500000	11600000	-0.3135407777967592	-0.4188064241469327	-0.6730672739066901
chr1	11600000	11700000	-0.1833105164080114	-0.2583025458257687	-0.1073785275165146
chr1	11700000	11800000	-0.4985268950763066	-0.6523828073349432	-0.4687433906765068
chr1	11800000	11900000	-0.2887981805917665	-0.5123845754488895	-0.6471074567889558
chr1	11900000	12000000	-0.557470644867302	-0.8880296130667623	-0.7811873310735636
chr1	12000000	12100000	-0.2441862011713774	-0.5345054467777173	-0.2816234080518979
chr1	12100000	12200000	0.0406643261748548	-0.3081918115226189	-0.504816536121037
chr1	12200000	12300000	-0.5006068462559718	-0.7286259002220599	-0.1892691333612906
chr1	12300000	12400000	-0.1713116539479114	-0.5170707000723136	-0.6810734428716546
chr1	12400000	12500000	-0.4203876216093514	-0.4480456768205417	-0.6981292480238059
chr1	12500000	12600000	-0.4376546576632397	-0.5215891907802458	-0.4305876363254636
chr1	12600000	12700000	-0.6776179083996758	-0.7828301982541598	-0.3300681620347829
chr1	12700000	12800000	-0.2134996514407392	-0.0596692257485595	0.0711220772630293
chr1	12800000	12900000	0.0626421937686363	0.3704623579276753	0.2055680867017443
chr1	12900000	13000000	0.0734374462465584	-0.0542940616006243	-0.0172946696175836
chr1	13000000	13100000	0.1723431207390147	0.2127229489391087	0.3425788799862077
chr1	13100000	13200000	0.5625266612031012	0.6720309266917818	0.5452209752885285
chr1	13200000	13300000	0.5520827926669153	0.5850938984136703	0.7924985620369281
chr1	13300000	13400000	0.6483804849643036	0.923377761515338	0.8446345689517082
chr1	13400000	13500000	0.445595465300589	0.854611991664416	0.3758867216539753
chr1	13500000	13600000	0.1273677867618452	0.2784898885727665	0.3436972654824487
chr1	13600000	13700000	0.5082380646391391	0.1655929376796282	0.6416580585709156
chr1	13700000	13800000	0.4003668721457784	0.4219736186369242	0.1663505471819106
chr1	13800000	13900000	-0.2670383111618095	-0.293231097388586	-0.5575543786220538
chr1	13900000	14000000	-0.1135864943499062	-0.3350131469582812	-0.3609322848167681
chr1	14000000	14100000	-0.1968452890077189	-0.4052662017579068	-0.0745468809439432
chr1	14100000	14200000	-0.5900973312598302	-0.2786756872135839	-0.7092525960331323
chr1	14200000	14300000	-0.0920458954597284	0.0162904687911485	-0.1100903589876845
chr1	14300000	14400000	0.1805690017836636	-0.0030609857623958	-0.2077274438036754
chr1	14400000	14500000	-0.2595769786555089	-0.2083474148036332	-0.4026056634279887
chr1	14500000	14600000	-0.0570836593116509	-0.1589424207933713	-0.56310384340875
chr1	14600000	14700000	0.0282285201338645	-0.1976473303056935	-0.1633445672353753
chr1	14700000	14800000	-0.3041799534721068	-0.0269379266131277	-0.2928200107127836
chr1	14800000	14900000	-0.069551582530446	-0.0632762362693367	-0.195500802761632
chr1	14900000	15000000	-0.541621798143172	-0.4095540927461685	-0.4330295145007567
chr1	15000000	15100000	-0.2739121940978185	-0.0444982808727356	-0.5586237657212605
chr1	15100000	15200000	-0.5395164705819337	-0.6632751017932398	-0.2702498005898757
chr1	15200000	15300000	-0.1524352391761783	-0.1391552895839317	-0.4686948613843006
chr1	15300000	15400000	-0.4895570667387461	-0.53856111709637	-0.4975149131076658
chr1	15400000	15500000	0.0034554695468828	-0.1708772491468332	-0.2917710072734404
chr1	15500000	15600000	-0.4809850927853281	-0.1925182546486483	-0.3551532303003188
chr1	15600000	15700000	-0.3419790936892873	-0.4482364473879336	-0.4604186498005284
chr1	15700000	15800000	0.037094851200553	-0.2525734624406106	0.2139566612148415
chr1	15800000	15900000	-0.0205322439370777	-0.1273639941351547	-0.1095908901484942
chr1	15900000	16000000	0.143470364950474	0.2156374446174618	0.3155576299584687
chr1	16000000	16100000	-0.0755090256149988	0.2407172181384165	-0.0420185304894332
chr1	16100000	16200000	0.2679054362901649	0.0007609756427177	0.2319285547246266
chr1	16200000	16300000	0.23102623057463	0.0721791440282554	0.336679313906522
chr1	16300000	16400000	0.0569278676881709	0.0481029817535575	0.0492401900644549
chr1	16400000	16500000	-0.2509109444623835	0.0579502631072976	-0.1839984744797163
chr1	16500000	16600000	-0.2011292491724396	-0.5186824926727508	-0.4418566833154185
chr1	16600000	16700000	0.2770623573118447	0.4368594403019009	0.2889317686026463
chr1	16700000	16800000	0.6313758406574356	0.5002444220484421	0.5780465090867823
chr1	16800000	16900000	-0.2542888324190866	-0.1499905974172984	-0.271472086453201
chr1	16900000	17000000	-0.4619866513381717	0.055442674725414	-0.4757921825594685
chr1	17000000	17100000	-0.3812259809269488	-0.2991552255695612	-0.2250936761138273
chr1	17100000	17200000	-0.2624129356250679	-0.2368304994519836	-0.239736341951546
chr1	17200000	17300000	-0.4190818347686746	-0.5155268515402693	-0.3646430524280273
chr1	17300000	17400000	-0.3572081337882323	-0.3122524955161583	-0.4186284121439687
chr1	17400000	17500000	-0.158156060236262	-0.4818622054965746	-0.5876456151373564
chr1	17500000	17600000	-0.517078729178132	-0.5894925663680779	-0.6767747617222332
chr1	17600000	17700000	-0.552996112829291	-0.3578101765208937	-0.3776148384220447
chr1	17700000	17800000	-0.4038123205602367	-0.3172365096511959	-0.4140826893392705
chr1	17800000	17900000	-0.4279298075618407	-0.4009161335137667	-0.469664515708205
chr1	17900000	18000000	-0.630992033826432	-0.6439709012993934	-0.605590721297368
chr1	18000000	18100000	-0.343770138290579	-0.292257583502348	-0.2855310104354788
chr1	18100000	18200000	-0.3374575697530036	-0.4546868058856513	-0.500588356580755
chr1	18200000	18300000	-0.4120417399065177	-0.664615085237152	-0.4789620917753666
chr1	18300000	18400000	-0.5897868456995276	-0.5842208838576461	-0.7484049496826476
chr1	18400000	18500000	-0.4861094788515581	-0.3674367138973373	-0.5978261408936382
chr1	18500000	18600000	-0.776983700294616	-0.2684213819151383	-0.3488108600774182
chr1	18600000	18700000	-0.3701510106997547	-0.8065641425102318	-0.4642077297760343
chr1	18700000	18800000	-0.8290634091322963	-0.6111153231337592	-0.3884356142387316
chr1	18800000	18900000	-0.7859685300911442	-0.5959899510405781	-0.6290589131918904
chr1	18900000	19000000	-0.7679894364778866	-0.921295452231922	-0.790735566829062
chr1	19000000	19100000	-0.4074099543841006	-0.5000006160147379	-0.3949119674095559
chr1	19100000	19200000	-0.5796940906501136	-0.5899936202285228	-0.2378217642165361
chr1	19200000	19300000	0.0768303552837543	-0.1235712871269025	-0.2817669528301132
chr1	19300000	19400000	-0.1469737719463451	-0.1697944431964551	-0.1133914566161663
chr1	19400000	19500000	-0.2049502425585825	-0.3158693890682729	-0.3897386496599387
chr1	19500000	19600000	-0.4088409067922193	-0.6778269501118646	-0.6083410512248023
chr1	19600000	19700000	-0.2856448366028768	-0.3774398736344115	-0.0843696397061756
chr1	19700000	19800000	-0.3494835916114586	-0.4309097567342206	-0.6223982499032295
chr1	19800000	19900000	-0.0895404712178112	-0.5812199924637762	-0.482683905992561
chr1	19900000	20000000	-0.6950956960564401	-0.5015457344812915	-0.4614586133406824
chr1	20000000	20100000	-0.3131715075185551	-0.4604258046600304	-0.1268012037781557
chr1	20100000	20200000	-0.6701638429314579	-0.6597869199308285	-0.8363814256052565
chr1	20200000	20300000	-0.5432061851517426	-0.6257446955928022	-0.5354807014992837
chr1	20300000	20400000	-0.4615789179487834	-0.3928982002995667	-0.3854477373532786
chr1	20400000	20500000	-0.5731821589107948	-0.6728922380078253	-0.4238667589239605
chr1	20500000	20600000	-0.4662578277746951	-0.2164863162440843	-0.4879531047338784
chr1	20600000	20700000	-0.3957474924955506	-0.3247036291801658	-0.2827341177882455
chr1	20700000	20800000	-0.0676957932185525	-0.1221543078074115	-0.1925962989207958
chr1	20800000	20900000	0.047127055613984	0.1478989299318127	0.1240736324684405
chr1	20900000	21000000	0.6508608122429214	0.766266870322989	0.4722516870465563
chr1	21000000	21100000	0.284028007125967	0.1980360473205033	0.6628946178985817
chr1	21100000	21200000	0.2417893619127487	0.2917643412441447	0.2380837907007831
chr1	21200000	21300000	-0.0305051161409314	0.1283331631649863	-0.0907817406732937
chr1	21300000	21400000	0.3430317760044669	0.3944783257046675	0.4923246873144939
chr1	21400000	21500000	0.3380688376182507	0.3880205166270833	0.3908900393852866
chr1	21500000	21600000	0.1118515318581765	0.1300777264324102	0.0977463759637811
chr1	21600000	21700000	-0.5086286095672957	-0.4145340452132231	-0.5181449199360079
chr1	21700000	21800000	-0.4327968312784194	-0.2695092249330809	-0.4767942951406356
chr1	21800000	21900000	-0.4263621260186651	-0.5108380416325855	-0.3473437625300823
chr1	21900000	22000000	-0.2539924240531809	-0.1523926089061631	-0.1551516193166585
chr1	22000000	22100000	0.2692724634431214	-0.2630820468432947	-0.3487712657814806
chr1	22100000	22200000	-0.5543481876377762	-0.4397623755578386	-0.6818655072806021
chr1	22200000	22300000	-0.2952567746887246	-0.2427691096832916	-0.2142528771844128
chr1	22300000	22400000	-0.3148004396533679	-0.2246770627537612	-0.2211350341972868
chr1	22400000	22500000	0.1958460287478294	-0.1243550984010697	0.1194593986637704
chr1	22500000	22600000	-0.0232598882359021	-0.1572134611752373	-0.2026306671127885
chr1	22600000	22700000	-0.0317170468298132	0.08651793080581	-0.464285013436879
chr1	22700000	22800000	-0.0139894148625959	-0.3417999120939413	-0.0751888476727393
chr1	22800000	22900000	-0.4984424851397593	-0.0566036428939925	-0.1908424134801147
chr1	22900000	23000000	-0.5324350389210095	-0.0932946956455424	-0.1108679911901538
chr1	23000000	23100000	-0.1314653709031532	-0.3926380518375558	-0.5115826336285112
chr1	23100000	23200000	-0.1864884215262698	-0.4526572183815807	-0.1841421245663025
chr1	23200000	23300000	0.0296782016410869	-0.0470457389415686	-0.2185256426022145
chr1	23300000	23400000	-0.2015826648197172	-0.4088546120184917	0.1665412748042558
chr1	23400000	23500000	0.067440731044572	-0.3102221990517371	0.1854847947935092
chr1	23500000	23600000	-0.4544580131040824	-0.2811634707440577	-0.153405243119028
chr1	23600000	23700000	-0.2024217474332887	-0.2748709327364514	-0.4480300073857655
chr1	23700000	23800000	-0.1940376850382612	-0.2099924420749011	-0.467985373568955
chr1	23800000	23900000	-0.2619503016498467	0.0157665325729935	-0.1933405155146442
chr1	23900000	24000000	0.0720312737426314	-0.3708115426454533	0.0070234050455669
chr1	24000000	24100000	0.6575964641755901	0.4064223108362518	0.4524993908676593
chr1	24100000	24200000	0.7059050465040523	0.3097420008382857	0.2546313572885885
chr1	24200000	24300000	0.2175763500096874	-0.0636158252177254	0.1122455291615014
chr1	24300000	24400000	-0.3295477550733299	-0.1274571027442059	-0.0426795897537716
chr1	24400000	24500000	-0.1754991012763354	-0.412753369562308	-0.1052982341049171
chr1	24500000	24600000	-0.3927775927279724	-0.1599246668228797	-0.2863816961925903
chr1	24600000	24700000	-0.5215143228769833	-0.2499923672762378	-0.3558989915012219
chr1	24700000	24800000	-0.0928376634676246	-0.0103922484149789	-0.0011087489754683
chr1	24800000	24900000	-0.2032964092819748	-0.3310342698547224	0.0455625435102634
chr1	24900000	25000000	-0.2355124402483785	-0.1655525569636248	-0.5861981172211861
chr1	25000000	25100000	-0.5259701985643597	-0.6415678966531748	-0.6390695869768638
chr1	25100000	25200000	-0.4708938979515859	-0.0493430954790659	-0.3530784932711788
chr1	25200000	25300000	-0.1406172340629429	-0.1990777979811883	-0.256814533085851
chr1	25300000	25400000	-0.2814640836545279	-0.1578859320747767	-0.3215506761112211
chr1	25400000	25500000	-0.3632759042549051	-0.1836557002126325	-0.2751684219329874
chr1	25500000	25600000	-0.4140591480777602	-0.2722330801368521	-0.332608132285756
chr1	25600000	25700000	-0.2227276524170496	-0.4499975442525329	-0.2112415483680377
chr1	25700000	25800000	-0.3355835642153597	-0.4810167590762645	-0.4273842649224004
chr1	25800000	25900000	-0.0344736124511719	-0.0479963923723453	-0.3714694089285685
chr1	25900000	26000000	-0.2387859892656779	-0.3980328815794108	-0.2878766380861054
chr1	26000000	26100000	-0.4214199131914817	-0.5930991482266995	-0.435179207558963
chr1	26100000	26200000	-0.3064640144048973	-0.3595798757600956	-0.5545321264104329
chr1	26200000	26300000	-0.560767700671968	-0.3962499277278714	-0.6295587570327675
chr1	26300000	26400000	-0.5427536980609506	-0.4578911378913469	-0.162262637267888
chr1	26400000	26500000	-0.4262058853469244	-0.2338824091931784	-0.3744928810224949
chr1	26500000	26600000	-0.6740109863255563	-0.3341163036549697	-0.4881830160803664
chr1	26600000	26700000	-0.3800375822791573	-0.3931191770991483	-0.5036739036855439
chr1	26700000	26800000	-0.402361187650813	-0.6247946927246169	-0.4113367579682934
chr1	26800000	26900000	-0.4239673017472938	-0.2536889484380467	-0.1746378660698359
chr1	26900000	27000000	-0.4004324873056027	-0.4886092765170537	-0.5733580777664495
chr1	27000000	27100000	-0.5811885395769526	-0.6385834043988463	-0.5655977776397904
chr1	27100000	27200000	-0.7084390687565699	-0.4658090528904663	-0.6330795537478359
chr1	27200000	27300000	-0.5459445057173424	-0.7577647943958612	-0.4686260497633471
chr1	27300000	27400000	-0.6689524860711542	-0.6805372218181039	-0.5387804098860646
chr1	27400000	27500000	-0.4336591694829319	-0.8092505906001778	-0.3487130309658772
chr1	27500000	27600000	-0.5870146004948885	-0.4357689616823192	-0.3909618792122977
chr1	27600000	27700000	-0.6663184174073414	-0.5384043417064279	-0.5916118382761333
chr1	27700000	27800000	-0.2593075942776066	-0.6723066044393199	-0.5051160541458709
chr1	27800000	27900000	-0.7880665136936903	-0.5693099448211074	-0.6619690817846781
chr1	27900000	28000000	-0.4375358919836158	-0.5180547461675469	-0.5931100404829889
chr1	28000000	28100000	-0.5924619941313595	-0.5378193923654296	-0.3995957822033509
chr1	28100000	28200000	-0.5047170269787085	-0.5002618612862371	-0.5228992821992255
chr1	28200000	28300000	-0.7136586708913274	-0.4856817644476691	-0.447747038569443
chr1	28300000	28400000	-0.6072414777879203	-0.288296075461964	-0.2517825681847381
chr1	28400000	28500000	-0.6845717788647945	-0.2798920257100851	-0.3469476154049032
chr1	28500000	28600000	-0.5206280610741487	-0.405637280270692	-0.2947678676916055
chr1	28600000	28700000	-0.9033260720397602	-0.3032519211291638	-0.6981213840065023
chr1	28700000	28800000	-0.31771283129426	-0.4592395267587067	-0.586097542453651
chr1	28800000	28900000	-0.4178701390441445	-0.3922194995773186	-0.5878731874163785
chr1	28900000	29000000	-0.2094956299280826	-0.5275791229899041	-0.0996662884754488
chr1	29000000	29100000	-0.3195722469374637	-0.1624902720938143	-0.3484158993117648
chr1	29100000	29200000	-0.5850646539708038	-0.5280202675799635	-0.4994921084280986
chr1	29200000	29300000	-0.728041795826591	-0.2603813877741072	-0.307187023662042
chr1	29300000	29400000	-0.7000782582242683	-0.4615220568983281	-0.5107042440993583
chr1	29400000	29500000	-0.7376687208133562	-0.5124975836599739	-0.4673839810356615
chr1	29500000	29600000	-0.3781208515835809	-0.7216115470232455	-0.4691871282302567
chr1	29600000	29700000	-0.6093934955576202	-0.2129880512246501	-0.6485223122713003
chr1	29700000	29800000	-0.4796103890208288	-0.4881106151202562	-0.6213428181909906
chr1	29800000	29900000	-0.2406651361258878	-0.6336792052578775	-0.1813938374214104
chr1	29900000	30000000	-0.5901530919253368	-0.7600080569944191	-0.5555234987613239
chr1	30000000	30100000	-0.3261097310206227	-0.3399700633829224	-0.6016742523627329
chr1	30100000	30200000	-0.3356363315380879	-0.6155504892777264	-0.4767910416153453
chr1	30200000	30300000	-0.7310716011829056	-0.2091317436996478	-0.1154213881832675
chr1	30300000	30400000	-0.5689310673361027	-0.4515582815967913	-0.3773788287460911
chr1	30400000	30500000	-0.3260322250513625	-0.5100823267130009	-0.4247938940422019
chr1	30500000	30600000	-0.1886959684292584	-0.4225549582843249	-0.4988329012718027
chr1	30600000	30700000	0.0086999304978812	-0.3586835732665542	-0.0523346461494341
chr1	30700000	30800000	-0.2254843077862157	-0.8390984347283215	-0.5632450537809559
chr1	30800000	30900000	-0.3059723408306676	-0.431700238058431	-0.1690106550944829
chr1	30900000	31000000	0.365493418168562	0.4623636752083677	0.3766995656237355
chr1	31000000	31100000	-0.3100103184325774	0.1100749491362849	-0.1047662901510892
chr1	31100000	31200000	-0.0472400604872748	-0.1444363305086623	-0.0482604178841835
chr1	31200000	31300000	-0.1513990529795044	-0.0731400670850164	-0.1459881682862741
chr1	31300000	31400000	-0.4610275654211458	-0.5723094346450404	-0.2744583807213188
chr1	31400000	31500000	-0.5718430848414489	-0.8746374569790424	-0.3109054851114194
chr1	31500000	31600000	-0.4838170268362104	-0.5049597822334341	-0.4599833425734173
chr1	31600000	31700000	-0.738306092938626	-0.7584527585120171	-0.5010654416167891
chr1	31700000	31800000	-0.324827087098138	-0.784758995201251	-0.4780297617766136
chr1	31800000	31900000	-0.3794382298733603	-0.2752814906633585	-0.2492499503732543
chr1	31900000	32000000	-0.7319927606033996	-0.4619902213037465	-0.4879929144558591
chr1	32000000	32100000	-0.641336327052369	-0.550839907857829	-0.5192957793971656
chr1	32100000	32200000	-0.4173637725525112	-0.5478451509657802	-0.405155836774387
chr1	32200000	32300000	-0.71734373647287	-0.3721000344891489	-0.7310316797250618
chr1	32300000	32400000	-0.2830823924728116	-0.3540792165967852	-0.2743588120402512
chr1	32400000	32500000	-0.4008575327569474	-0.4367053792439932	-0.2895981230476956
chr1	32500000	32600000	-0.3883225312869306	-0.2768262249314153	-0.5500700196238687
chr1	32600000	32700000	-0.1900209555782494	-0.3240391630121025	-0.4103442505204256
chr1	32700000	32800000	-0.5927508497478612	-0.1043624242708207	-0.5511960427719642
chr1	32800000	32900000	-0.3091241313817484	-0.3649698103727484	-0.3655404009283341
chr1	32900000	33000000	-0.3954758621111822	-0.4210333424612171	-0.2833932553112376
chr1	33000000	33100000	-0.4261173394225991	-0.1993362873615755	-0.3817375147391627
chr1	33100000	33200000	-0.4994161203174042	-0.4028631586512613	-0.2037450836007936
chr1	33200000	33300000	-0.4288949939018307	-0.5790550214374787	-0.3784532745542603
chr1	33300000	33400000	-0.1531525761468219	-0.4703696649404306	-0.4935613556626044
chr1	33400000	33500000	-0.3655047010360751	-0.2802526596755371	-0.4537061449383458
chr1	33500000	33600000	-0.3750179768871294	-0.5030753705660207	-0.5185377798530442
chr1	33600000	33700000	0.2828494111950745	0.0305331524131926	-0.1424308148402379
chr1	33700000	33800000	0.4308088163827523	0.4789850715023199	0.4354315989169766
chr1	33800000	33900000	0.8813099417946766	0.4517025562738285	0.8002996955448216
chr1	33900000	34000000	0.5095160474387641	0.7357018435435762	0.6515976878799553
chr1	34000000	34100000	0.547209995185889	0.6246118229606445	0.5976694524008918
chr1	34100000	34200000	0.9688888625379148	0.8338806364931297	0.547986113802416
chr1	34200000	34300000	0.7710716134107364	0.8201400622914986	0.769435938429608
chr1	34300000	34400000	0.9796715542282752	0.8966310397997519	0.4643729378711739
chr1	34400000	34500000	0.2247340510838569	0.9055834571311252	0.3973400771515433
chr1	34500000	34600000	0.697546152543501	0.7021996338009729	0.6676909380157491
chr1	34600000	34700000	0.4713136897494956	0.6774264732956393	0.546006859354271
chr1	34700000	34800000	0.4015271349782945	0.2176450069677651	0.4308853487829049
chr1	34800000	34900000	0.6507722695595378	0.2727014298454481	0.3577094859267078
chr1	34900000	35000000	0.4862070434697147	0.6130460683293952	0.4825210386748478
chr1	35000000	35100000	0.1371491181206305	0.0399500803041743	0.2151502170620834
chr1	35100000	35200000	-0.2735331370900316	-0.3280092955195841	-0.1493776219361104
chr1	35200000	35300000	-0.0454531103677313	-0.215745955362885	0.1219726195493513
chr1	35300000	35400000	-0.1360903151697295	-0.1430679293286716	-0.273668114378132
chr1	35400000	35500000	-0.1983452320112213	-0.2118931530523427	0.0463254912434564
chr1	35500000	35600000	0.1654748567581621	-0.1266317101555713	-0.0901924426804547
chr1	35600000	35700000	0.1461807654282153	0.1605028691196016	0.2503557014398384
chr1	35700000	35800000	0.2910545651932621	0.1630509589704022	0.0712139186567011
chr1	35800000	35900000	0.285059378683629	0.1952215778625393	0.2744751820850613
chr1	35900000	36000000	0.528867704642742	0.4100180338232806	0.4147323645654045
