chrom	start	end	Control_B2_compartments	Brd2_dep_rep1_compartments	Brd2_dep_rep2_compartments
chr2	59000000	60000000	-0.3035051641605926	-0.1619175320733462	-0.1589929287465976
chr2	60000000	61000000	0.4886137077914645	0.554417442191686	0.5955032646905697
chr2	61000000	62000000	0.3199177570996531	0.2446165223111118	0.3545017695830604
chr2	62000000	63000000	-0.1087707283959608	-0.0589433096647389	-0.0698452557660268
chr2	63000000	64000000	-0.3932416839930102	-0.3324571893151322	-0.284384692549643
chr2	64000000	65000000	-0.4680821544807256	-0.4444831491160612	-0.3698483973830133
chr2	65000000	66000000	-0.3558202481897753	-0.3687957423436455	-0.3610365972476149
chr2	66000000	67000000	-0.1080449087620367	-0.1612862661016217	-0.0695329978754603
chr2	67000000	68000000	-0.3916947672775175	-0.2986544512948563	-0.2452380941074986
chr2	68000000	69000000	-0.4806406810744482	-0.3755023725251199	-0.4203580760905985
chr2	69000000	70000000	-0.1378189776530784	-0.1960579685488197	-0.1393654483615197
chr2	70000000	71000000	0.4587132062943432	0.5160848360980705	0.5235328891547244
chr2	71000000	72000000	0.748961713601389	0.8705506323024929	0.774643754129092
chr2	72000000	73000000	1.016186059567982	0.9491624979204182	0.8298217537947273
chr2	73000000	74000000	0.7199096482356467	0.8980394997692255	0.8653342714789338
chr2	74000000	75000000	0.7879343174088874	0.8112662203745711	0.6415212188372881
chr2	75000000	76000000	0.2493890826803788	0.3440646863413789	0.3204411595927985
chr2	76000000	77000000	0.5318834478176919	0.6281731808555566	0.6865078070716303
chr2	77000000	78000000	0.3206310990169678	0.3622988426041358	0.5202763150233077
chr2	78000000	79000000	0.0769975143044602	0.1984524333805537	0.1240950252683409
chr2	79000000	80000000	-0.3870187085350738	-0.2149450019860002	-0.4319414014984014
chr2	80000000	81000000	-0.2438285419148499	-0.2023396166306466	-0.0665645282623811
chr2	81000000	82000000	-0.1811584446364089	-0.1288702508975915	-0.1039345823130786
chr2	82000000	83000000	-0.5379524146021408	-0.483981057368116	-0.5331632105920009
chr2	83000000	84000000	-0.441989889919155	-0.4873783845332157	-0.490377742401848
chr2	84000000	85000000	-0.3313568100515576	-0.3555038460903251	-0.3219367649525195
chr2	85000000	86000000	-0.0164004079170757	0.0581362155598216	0.1216867539230004
chr2	86000000	87000000	-0.4126544522773622	-0.3446900300058178	-0.3384875178532984
chr2	87000000	88000000	-0.510068810283536	-0.4666214471045601	-0.5316510000480684
chr2	88000000	89000000	-0.4358588077711408	-0.4217512847491449	-0.4682427374743172
chr2	89000000	90000000	-0.4953331869809874	-0.4639287869228157	-0.4047360950746961
chr2	90000000	91000000	-0.5429694062104801	-0.515482769978746	-0.5755789430939405
chr2	91000000	92000000	0.2540900323961262	0.3434129153427211	0.3080332758664305
chr2	92000000	93000000	1.1222155878537234	1.1875937050274905	1.0688662540368852
chr2	93000000	94000000	1.2960603349711195	1.3219365679522312	1.3166537739371995
chr2	94000000	95000000	1.139190653924662	1.2131802983749571	1.208996477955887
chr2	95000000	96000000	0.0640568748609144	0.136159972857848	0.2499136086329148
chr2	96000000	97000000	-0.437197422593585	-0.4795170727530723	-0.4597102319618406
chr2	97000000	98000000	-0.4288985547567731	-0.4321581055376436	-0.4608780823029265
chr2	98000000	99000000	-0.5383715997926436	-0.4816231610862569	-0.5399931671510901
chr2	99000000	100000000	-0.3888454493143999	-0.4683766119035173	-0.4519919395469832
chr2	100000000	101000000	-0.4814213707519204	-0.4481602247150003	-0.5623747293691924
chr2	101000000	102000000	-0.5394860037402973	-0.4187663263977599	-0.4672602800851486
chr2	102000000	103000000	-0.1862404792468317	-0.056369422430218	0.0466011868328715
chr2	103000000	104000000	0.1818618165228257	0.2893927299475674	0.3681495012348245
chr2	104000000	105000000	0.5946317672596029	0.604270536629701	0.657509803380626
chr2	105000000	106000000	0.6765193619839115	0.7512948106243139	0.6264062615646829
chr2	106000000	107000000	0.2297107398647087	0.2811930204485773	0.2808288278008793
chr2	107000000	108000000	-0.0991212113576463	-0.0297659740315866	-0.0225259465613307
chr2	108000000	109000000	-0.499583373806016	-0.5209942720862555	-0.466344461785966
chr2	109000000	110000000	-0.5173784270654153	-0.4376002641111652	-0.5643061858103932
chr2	110000000	111000000	-0.2454917072177763	-0.1964422129257935	-0.1257040034246074
chr2	111000000	112000000	-0.447912591419149	-0.4185495842369506	-0.4516119625622507
chr2	112000000	113000000	-0.5496210899784008	-0.6195725790069778	-0.6418175091632807
chr2	113000000	114000000	-0.1257394538672801	-0.1176454571349979	-0.0324849685425459
chr2	114000000	115000000	-0.335290700839246	-0.2396468220425641	-0.1176146149981405
chr2	115000000	116000000	-0.3592977704578821	-0.2978005021676053	-0.2557715750276203
chr2	116000000	117000000	-0.1180945906049878	-0.1328250447665649	0.064917190612923
chr2	117000000	118000000	-0.3100748543807516	-0.1890604821139418	-0.2220128569074571
chr2	118000000	119000000	-0.166006580841147	0.0079142234001481	-0.013303277061834
chr2	119000000	120000000	0.6385333729869392	0.6273529269444312	0.7459024265369832
chr2	120000000	121000000	0.8769705937114338	0.8946401045130737	0.7539916425419407
chr2	121000000	122000000	0.951279046409271	0.9600218564778664	0.7744676294853831
chr2	122000000	123000000	0.8109532852706813	0.8297667426067576	0.7503154605240843
chr2	123000000	124000000	0.1009408327129856	0.1086864224817507	0.1519538010518972
chr2	124000000	125000000	-0.4895640803914944	-0.4794952114303605	-0.5160710304905027
chr2	125000000	126000000	-0.2795844019648081	-0.2624368993068173	-0.1918613134910829
chr2	126000000	127000000	0.0029703597777808	0.0879551642279355	0.2090863998364132
chr2	127000000	128000000	0.0589533933693406	0.2531403058919342	0.3095627069707833
chr2	128000000	129000000	0.8847538276058753	0.9905234756035723	0.8231979467314043
chr2	129000000	130000000	0.8398449171391139	0.8355484558223569	0.7927867915938432
chr2	130000000	131000000	0.5030914871713692	0.6684810525668378	0.5575923960962426
chr2	131000000	132000000	0.9237014191239796	0.9173300511915436	0.798217511091961
chr2	132000000	133000000	0.644839400700562	0.6694229282708768	0.603077412267624
chr2	133000000	134000000	0.4202817824484538	0.4011251902914376	0.5751746993470197
chr2	134000000	135000000	-0.2217565303432984	-0.2624363709010281	-0.2982857009139802
chr2	135000000	136000000	-0.303262121131674	-0.2583451045959123	-0.3109414886000829
chr2	136000000	137000000	-0.036642909172787	-0.0773869231942984	0.1139416308051369
chr2	137000000	138000000	-0.2343042738482786	-0.2396391081753317	-0.2243574941734716
chr2	138000000	139000000	-0.2633382223932975	-0.2716568318285468	-0.2222628388874521
chr2	139000000	140000000	-0.3667975270727608	-0.3190713656340423	-0.2662390091979333
chr2	140000000	141000000	-0.44330217053782	-0.3100608852259996	-0.4710739410993928
chr2	141000000	142000000	-0.1124714942119532	-0.1759601061845902	-0.0605135112529691
chr2	142000000	143000000	-0.3058521168686695	-0.1366721869529326	-0.1623081112779981
chr2	143000000	144000000	-0.1750883560164416	-0.3036446286510933	-0.1905416342301877
chr2	144000000	145000000	-0.1890327856582315	-0.1383798539244448	-0.0233018555598548
chr2	145000000	146000000	0.2765609103471693	0.409959756528942	0.4408410409762178
chr2	146000000	147000000	0.0847798372645891	0.0925067179240535	0.3516528106780243
chr2	147000000	148000000	0.1999724738159422	0.2589131944303289	0.3602303382028077
chr2	148000000	149000000	-0.1506662363042644	-0.0980763989096428	0.0184113422903318
chr2	149000000	150000000	-0.2021830063896814	-0.1755419670051474	-0.1484373960519421
chr2	150000000	151000000	-0.4160197933210726	-0.4034253219943621	-0.3651367580583791
chr2	151000000	152000000	-0.0088082179171308	0.1440791356717176	0.1545753683375282
chr2	152000000	153000000	0.5163102475339599	0.3549419254689376	0.3363808990263076
chr2	153000000	154000000	0.9241588897542627	0.9975817250635276	0.8567015494018783
chr2	154000000	155000000	1.033692592662315	1.072603600629401	0.9721608653988798
